$Lewiston met year 2016 combined Redding and TrinityCamp Tair and Tdew YC 03/14/23,,,,,,
",,,",,,,,,
Julian Date,Air Temp,Dewpoint Temp,Wind Speed,Wind Direction,Cloud Cover,Short radiation
59.542,16.12,6.94,9,2.303834613,0,427.81
59.583,17.12,7.06,7,3.595378259,0,592.73
59.625,18,7.83,10,4.031710572,0,341.93
59.667,18,6.94,10,4.049163865,0,203.97
59.708,17.88,7.17,6,1.954768762,0,81.01
59.75,16.88,8.95,5,3.595378259,0,8.95
59.792,15.77,8.83,5,3.682644722,0,0
59.833,13.77,7.83,1,2.07694181,0,0
59.875,11.88,6.95,3,6.073745797,0,0
59.917,11.12,6.84,2,5.113814708,0,0
59.958,11.65,5.94,3,3.979350695,0,0
60,9,5.96,0,4.537856055,0,0
60.042,8.88,5.84,2,5.637413484,0,0
60.083,7.77,4.84,3,2.443460953,0,0
60.125,6.23,3.97,2,2.42600766,0,0
60.167,7.88,3.95,3,5.672320069,0,0
60.208,6.88,3.84,2,0.13962634,0,0
60.25,6.23,2.96,3,5.899212872,0,0
60.292,8.12,3.06,0,2.024581932,0,14.99
60.333,9.47,3.94,1,5.654866776,0,130.98
60.375,13.23,4.04,2,0.34906585,0,303.92
60.417,15.35,5.05,2,0.628318531,0,382.84
60.458,18.12,5.94,4,1.8675023,0,475.81
60.5,19.12,5.71,3,1.902408885,0,392.83
60.542,20.12,3.83,4,1.93731547,0,404.8
60.583,21,2.61,3,1.675516082,0,417.82
60.625,21,0.31,4,5.462880559,0,253.95
60.667,20.88,3.08,4,4.50294947,0,147.95
60.708,19.77,4.18,2,1.762782545,0,54.97
60.75,17.88,5.94,0,2.199114858,0,10
60.792,16.88,5.93,1,1.8675023,0,0
60.833,15.88,5.93,4,5.026548246,0,0
60.875,14.77,6.05,0,6.16101226,0,0
60.917,12.88,6.82,4,5.654866776,0,0
60.958,11.88,5.94,4,5.742133239,0,0
61,10.77,5.95,0,0.610865238,1,0
61.042,8.88,5.84,4,5.480333851,1,0
61.083,8.12,4.96,1,3.560471674,1,0
61.125,8.88,4.83,6,5.462880559,1,0
61.167,8,3.95,5,5.445427266,1,0
61.208,7.88,3.95,3,5.462880559,1,0
61.25,6.88,3.84,1,5.480333851,1,0
61.292,6.23,3.19,3,5.480333851,1,16.04
61.333,8.35,5.08,3,5.864306287,1,137.96
61.375,11.35,5.95,3,2.35619449,1,292.88
61.417,14.23,5.94,4,3.996803987,1,468.84
61.458,16.23,6.05,3,4.118977035,1,167.94
61.5,17.87,6.94,4,5.375614096,1,33.01
61.542,17,7.94,4,6.195918845,1,149
61.583,17,7.82,4,1.762782545,1,197.93
61.625,17,7.06,1,0.628318531,1,155.97
61.667,17,7.94,4,5.864306287,1,91
61.708,17,7.94,1,3.577924967,1,44.98
61.75,16.77,7.94,2,0.087266463,1,5
61.792,14.88,7.95,4,2.757620218,1,0
61.833,13.77,7.95,3,2.35619449,1,0
61.875,11.88,7.96,8,3.822271062,1,0
61.917,10.88,7.85,3,2.984513021,1,0
61.958,9.88,6.97,5,5.672320069,1,0
62,9,6.97,5,5.811946409,1,0
62.042,9,6.97,4,5.916666164,1,0
62.083,9,6.85,4,6.091199089,1,0
62.125,9,6.08,6,5.724679947,1,0
62.167,9.23,7.09,4,5.951572749,1,0
62.208,10.65,7.74,5,5.550147021,1,0
62.25,7.88,5.85,2,0.13962634,1,0
62.292,7.23,5.2,1,1.186823891,1,11.97
62.333,9,6.97,5,5.881759579,1,71.94
62.375,12.12,8.97,3,5.602506899,1,92.98
62.417,13.49,8.86,7,5.724679947,1,165.97
62.458,17.2,8.25,6,5.846852994,1,219.89
62.5,17.33,9.15,8,5.846852994,1,377.84
62.542,18.5,9.43,6,6.091199089,1,293.93
62.583,20,10.96,5,5.969026042,1,324.84
62.625,20.07,11.03,4,6.213372137,1,140.98
62.667,20.53,11.63,2,5.986479334,1,71.01
62.708,19.74,11.95,8,2.775073511,1,36.03
62.75,17.8,11.77,8,2.757620218,1,3.02
62.792,17.8,11.65,4,2.862339973,1,0
62.833,17.8,10.77,6,4.956735076,1,0
62.875,17.86,10.82,7,5.515240436,1,0
62.917,18.04,11.34,2,6.056292504,1,0
62.958,15.97,11.94,3,4.258603375,1,0
63,15,10.97,4,3.036872898,0,0
63.042,15,10.97,7,2.932153143,0,0
63.083,15,10.85,4,2.844886681,0,0
63.125,14.93,10.12,4,2.862339973,0,0
63.167,14.34,11.3,3,2.251474735,0,0
63.208,13.9,10.88,6,2.879793266,0,0
63.25,13.9,10.88,1,3.403392041,0,0
63.292,13.9,10.94,2,3.612831552,0,3.95
63.333,13.9,11.44,5,2.949606436,0,72.99
63.375,14.22,12.2,7,3.228859116,0,335.88
63.417,14.52,12.3,6,3.403392041,0,199.9
63.458,15.16,11.87,3,4.834562028,0,299.85
63.5,16.04,12.13,4,2.024581932,0,233.96
63.542,15.6,11.58,8,2.024581932,0,352.85
63.583,15.66,11.75,9,2.024581932,0,415.84
63.625,16.19,13.02,11,2.234021443,0,321.94
63.667,16.76,11.74,8,2.303834613,0,323.91
63.708,17.07,12.15,7,2.844886681,0,116.92
63.75,15.95,11.92,6,2.513274123,0,6.97
63.792,15,11.98,3,2.775073511,0,0
63.833,15,11.98,1,5.427973974,0,0
63.875,15,11.98,2,0.06981317,0,0
63.917,15,11.98,5,2.722713633,0,0
63.958,14.93,12.03,5,5.934119457,0,0
64,14.4,12.38,4,5.811946409,2,0
64.042,13.9,11.88,4,5.602506899,2,0
64.083,13.8,11.95,3,5.672320069,2,0
64.125,13.76,11.83,4,5.480333851,2,0
64.167,13.3,12.29,3,5.323254219,2,0
64.208,13.3,11.87,5,5.724679947,2,0
64.25,13.3,11.28,4,5.637413484,2,0
64.292,13.37,11.23,6,5.637413484,2,6.04
64.333,13.96,11.05,5,5.619960191,2,66.94
64.375,14.54,12.17,4,5.916666164,2,119.94
64.417,15.46,10.79,5,5.916666164,2,171.89
64.458,14.4,12.38,6,5.637413484,2,240.93
64.5,14.4,13.11,3,1.780235837,2,200.95
64.542,14.4,13.39,10,2.111848395,2,337.86
64.583,15.07,12.93,9,2.321287905,2,234.89
64.625,15.6,12.59,5,2.268928028,2,169.92
64.667,15.85,12.83,6,2.251474735,2,126.91
64.708,16.7,12.68,7,2.530727415,2,54.97
64.75,16.1,13.08,5,2.984513021,2,8.02
64.792,16.1,12.71,4,3.473205211,2,0
64.833,15.95,12.94,5,2.49582083,2,0
64.875,15.6,12.59,1,0.523598776,2,0
64.917,15.67,12.66,2,2.460914245,2,0
64.958,16.1,13.08,3,3.804817769,2,0
65,15.65,12.64,4,2.408554368,8,0
65.042,16.1,13.18,8,3.071779484,8,0
65.083,15.6,12.59,5,3.211405824,8,0
65.125,15.6,12.59,3,5.585053606,8,0
65.167,15,12.98,5,3.473205211,8,0
65.208,15,12.88,2,4.468042885,8,0
65.25,15,12.98,5,2.478367538,8,0
65.292,15,12.86,4,2.809980096,8,3.95
65.333,14.93,12.03,6,3.001966313,8,18.01
65.375,14.47,12.33,6,3.019419606,8,33.01
65.417,15,11.98,7,2.722713633,8,74.03
65.458,14.9,12.05,7,2.687807048,8,38
65.5,15,12.98,12,2.670353756,8,56.02
65.542,15,12.98,12,2.687807048,8,53
65.583,15.13,12.99,11,2.775073511,8,53
65.625,16.17,13.03,11,2.722713633,8,33.01
65.667,16.7,12.68,14,2.740166926,8,23.01
65.708,16.56,12.7,9,2.949606436,8,8.02
65.75,15.38,12.91,13,2.897246558,8,1.05
65.792,15,12.98,13,2.827433388,8,0
65.833,14.4,13.76,10,3.228859116,8,0
65.875,14.4,12.45,7,2.984513021,8,0
65.917,12.7,11.12,8,3.438298626,8,0
65.958,12.8,9.93,8,3.822271062,8,0
66,12.73,8.98,10,3.735004599,2,0
66.042,12.14,8.44,9,3.769911184,2,0
66.083,11.57,7.91,5,1.692969374,2,0
66.125,10.46,7.37,5,3.159045946,2,0
66.167,9.4,6.83,6,3.351032164,2,0
66.208,9.27,5.99,5,3.176499239,2,0
66.25,8.3,3.23,7,2.408554368,2,0
66.292,8.57,3.27,5,2.670353756,2,39.98
66.333,10.79,3.62,7,2.583087293,2,141.91
66.375,12.27,4.3,7,3.089232776,2,215.94
66.417,12.99,5.93,7,2.984513021,2,307.87
66.458,14.4,6.97,8,3.141592654,2,469.89
66.5,14.4,4.53,10,2.460914245,2,261.85
66.542,14.4,6.31,7,2.548180708,2,204.9
66.583,14.34,6.37,6,2.00712864,2,167.94
66.625,13.9,6.73,2,1.79768913,2,53
66.667,13.77,5.95,2,0.017453293,2,36.96
66.708,12.67,6.74,3,0.767944871,2,11.97
66.75,11.63,6.59,4,3.735004599,2,0
66.792,11.04,5.98,3.5,3.063052837,2,0
66.833,10.4,5.85,3,2.391101075,2,0
66.875,9.4,7.37,2,3.246312409,2,0
66.917,8.97,6.95,4,5.951572749,2,0
66.958,9.4,7.37,3,5.410520681,2,0
67,8.9,6.88,2,5.846852994,0,0
67.042,8.3,6.27,4,5.899212872,0,0
67.083,7.68,5.92,4,5.742133239,0,0
67.125,6.35,5.21,1,2.897246558,0,0
67.167,6.1,5.09,0,5.480333851,0,0
67.208,6.1,5.09,0,5.864306287,0,0
67.25,6.17,5.04,0,1.93731547,0,0
67.292,6.7,4.76,0,2.548180708,0,3.95
67.333,6.83,5.47,0,2.792526803,0,21.04
67.375,7.99,6.19,1,3.036872898,0,53
67.417,9.6,6.9,1,3.961897402,0,89.03
67.458,11.36,7.61,3,4.921828491,0,271.96
67.5,13.5,8.32,2,4.468042885,0,576.81
67.542,15.07,7.97,0,3.560471674,0,629.81
67.583,15.73,0.34,1,1.343903524,0,295.9
67.625,16.7,-1.34,1,0.104719755,0,202.92
67.667,16.63,-1.3,0,6.248278722,0,167.94
67.708,15.9,-0.74,6,5.515240436,0,131.91
67.75,14.21,0.97,6,5.218534463,0,8.95
67.792,12.67,-1.06,2,2.321287905,0,0
67.833,11.57,0.62,3,2.583087293,0,0
67.875,10.4,0.56,4,3.874630939,0,0
67.917,9.03,0.83,0,2.740166926,0,0
67.958,9.93,0.95,2,3.543018382,0,0
68,9.4,1.17,1,2.652900463,5,0
68.042,9.21,0.33,3,5.550147021,5,0
68.083,7.8,0.61,3,2.268928028,5,0
68.125,7.8,-0.4,1,5.410520681,5,0
68.167,7.73,-1.01,2,3.560471674,5,0
68.208,7.2,1.12,2,1.919862177,5,0
68.25,6.94,1.1,3,5.829399702,5,0
68.292,5.2,1.02,3,5.829399702,5,5
68.333,7.01,1.73,1,1.413716694,5,86
68.375,9.54,2.09,1,6.003932627,5,124.94
68.417,10.6,0.77,3,2.181661565,5,176.89
68.458,10.66,2.6,1,2.513274123,5,203.97
68.5,11.1,3.02,2,3.455751919,5,119.94
68.542,11.17,3.09,0,5.445427266,5,112.97
68.583,11.7,3.41,5,2.14675498,5,163.99
68.625,11.7,1.63,2,1.570796327,5,116.92
68.667,11.7,1.75,5,5.811946409,5,84.96
68.708,11.7,2.76,5,5.829399702,5,38.93
68.75,11.63,3.68,4,6.108652382,5,6.04
68.792,11.04,4.08,3,0.06981317,5,0
68.833,10.53,4.49,5,5.899212872,5,0
68.875,10,3.93,4,5.899212872,5,0
68.917,10,3.93,3,5.881759579,5,0
68.958,10,4.05,5,6.143558967,5,0
69,9.87,5.06,6,5.881759579,7,0
69.042,8.83,5.92,6,5.794493117,7,0
69.083,8.3,6.27,5,5.672320069,7,0
69.125,8.3,6.27,4,5.637413484,7,0
69.167,8.26,6.36,5,5.619960191,7,0
69.208,8.3,7.28,4,5.602506899,7,0
69.25,8.3,7.28,4,5.462880559,7,0
69.292,8.9,6.88,3,5.637413484,7,6.04
69.333,8.62,7.06,3,5.427973974,7,18.94
69.375,8.9,6.88,4,5.410520681,7,36.03
69.417,8.9,6.88,4,5.445427266,7,43.93
69.458,9.4,8.38,5,5.532693729,7,61.95
69.5,10,7.98,5,5.602506899,7,74.96
69.542,10.11,7.91,5,5.811946409,7,96
69.583,10.6,8.58,5,5.619960191,7,84.96
69.625,10.6,8.58,5,5.881759579,7,104.02
69.667,10.6,8.58,5,5.515240436,7,114.94
69.708,10.23,8.83,4,5.794493117,7,31.03
69.75,10.6,8.58,6,2.914699851,7,3.95
69.792,10.6,8.58,5,3.071779484,7,0
69.833,10.6,8.58,8,2.757620218,7,0
69.875,10.6,8.58,6,2.181661565,7,0
69.917,11.55,9.42,8,2.705260341,7,0
69.958,15,11.76,11,2.844886681,7,0
70,15.07,11.93,10,2.757620218,4,0
70.042,15.53,11.63,8,2.705260341,4,0
70.083,15,11.98,9,2.722713633,4,0
70.125,14.93,12.03,9,2.617993878,4,0
70.167,14.34,12.32,5,2.635447171,4,0
70.208,13.83,11.81,8,2.687807048,4,0
70.25,13.24,10.99,7,2.949606436,4,0
70.292,12.86,8.81,5,2.757620218,4,3.95
70.333,13.3,9.4,8,3.036872898,4,16.97
70.375,12.8,9.78,9,2.844886681,4,38.93
70.417,13.3,10.38,4,2.827433388,4,111.92
70.458,13.3,11.28,6,3.473205211,4,104.95
70.5,13.44,11.18,6,4.171336912,4,115.99
70.542,13.3,11.28,9,2.164208272,4,165.97
70.583,13.3,11.28,8,2.00712864,4,307.87
70.625,13.39,11.22,4,2.199114858,4,300.9
70.667,13.3,11.28,4,2.07694181,4,212.92
70.708,12.8,9.78,3,1.884955592,4,86
70.75,13.13,10.43,8,2.199114858,4,5
70.792,12.2,11.19,4,2.251474735,4,0
70.833,12.13,10.11,7,2.059488517,4,0
70.875,11.7,9.68,4,2.268928028,4,0
70.917,11.7,9.8,4,5.969026042,4,0
70.958,11.7,10.69,4,1.082104136,4,0
71,11.7,10.55,4,2.024581932,7,0
71.042,11.17,10.04,6,2.234021443,7,0
71.083,11.63,9.73,9,2.164208272,7,0
71.125,11.1,10.09,8,2.408554368,7,0
71.167,11.27,9.98,4,2.338741198,7,0
71.208,11.1,10.04,5,2.338741198,7,0
71.25,12.14,11.13,9,2.670353756,7,0
71.292,11.76,10.51,11,2.548180708,7,8.02
71.333,12.2,9.04,13,2.251474735,7,21.97
71.375,12.2,8.15,5,2.583087293,7,38
71.417,12.11,8.24,10,2.670353756,7,44.98
71.458,11.48,8.83,5,1.361356817,7,51.95
71.5,11.7,8.9,5,2.932153143,7,64.04
71.542,11.76,8.62,4,1.239183769,7,104.02
71.583,12.04,8,6,6.178465552,7,117.97
71.625,11.76,8.74,4,1.186823891,7,114.94
71.667,12.18,9.14,2,1.186823891,7,99.02
71.708,11.97,8.94,4,5.934119457,7,51.95
71.75,11.7,7.96,3,5.515240436,7,23.01
71.792,11.7,7.67,6,2.879793266,7,0
71.833,11.63,7.72,2,3.455751919,7,0
71.875,10.97,7.94,5,2.565634,7,0
71.917,10,6.97,9,2.792526803,7,0
71.958,10,7.63,9,2.670353756,7,0
72,10,6.97,8,2.687807048,9,0
72.042,10,6.97,8,2.722713633,9,0
72.083,10,6.97,7,2.42600766,9,0
72.125,10,7.98,6,4.36332313,9,0
72.167,10,7.98,3,2.583087293,9,0
72.208,10,7.82,3,2.28638132,9,0
72.25,10,6.97,4,2.268928028,9,0
72.292,10,5.95,2,5.864306287,9,1.98
72.333,10,6.16,7,3.298672286,9,5
72.375,9.57,8.27,5,2.14675498,9,6.04
72.417,9.4,8.38,2,4.694935688,9,13.95
72.458,9.4,8.38,2,5.218534463,9,18.94
72.5,10,8.1,2,3.089232776,9,26.03
72.542,10,7.98,3,3.333578871,9,41.03
72.583,10,8.87,4,3.473205211,9,81.94
72.625,10,7.98,5,2.600540585,9,97.98
72.667,10.25,8.82,6,2.897246558,9,41.96
72.708,10,8.15,4,3.071779484,9,21.04
72.75,10,8.22,7,2.967059728,9,3.95
72.792,10.22,8.2,10,2.460914245,9,0
72.833,11.1,9.08,8,2.373647783,9,0
72.875,11.7,8.68,4,3.001966313,9,0
72.917,11.63,8.73,5,4.345869837,9,0
72.958,11.1,9.08,5,4.607669225,9,0
73,11.09,9.07,4,4.188790205,8,0
73.042,11.1,9.08,2,1.989675347,8,0
73.083,11.1,9.08,3,2.268928028,8,0
73.125,11.1,9.08,1,1.745329252,8,0
73.167,11.1,9.08,1,2.408554368,8,0
73.208,11.05,9.03,3,3.996803987,8,0
73.25,11.7,8.68,3,3.787364477,8,0
73.292,11.7,8.68,5,3.94444411,8,8.02
73.333,11.7,8.68,3,4.01425728,8,19.99
73.375,11.83,8.69,3,5.777039824,8,41.03
73.417,12.8,8.77,3,4.834562028,8,61.95
73.458,12.8,9.48,4,2.181661565,8,116.92
73.5,13.3,10.26,5,3.176499239,8,96.93
73.542,12.8,9.78,10,2.443460953,8,38.93
73.583,12.6,9.91,10,2.565634,8,39.98
73.625,11.77,9.8,12,2.373647783,8,57.99
73.667,12.2,11.19,8,2.617993878,8,57.99
73.708,12.8,11.08,6,2.548180708,8,59.97
73.75,13.12,11.21,7,4.50294947,8,8.02
73.792,13.3,11.08,7,2.565634,8,0
73.833,12.8,10.78,5,2.757620218,8,0
73.875,12.8,10.78,7,3.682644722,8,0
73.917,12.2,10.18,7,5.637413484,8,0
73.958,12.07,9.93,6,4.258603375,8,0
74,11.1,7.83,6,2.827433388,0,0
74.042,11.1,5.8,8,3.368485456,0,0
74.083,11.04,3.85,7,3.874630939,0,0
74.125,10.46,2.64,5,4.310963252,0,0
74.167,9.4,3.19,9,3.752457892,0,0
74.208,9.27,2.29,6,3.892084232,0,0
74.25,8.11,2.14,6,3.94444411,0,1.05
74.292,6.96,1.91,7,3.94444411,0,64.97
74.333,9.16,3.87,7,3.228859116,0,250.92
74.375,11.3,3.75,7,3.508111797,0,439.78
74.417,13.06,1.63,6,4.71238898,0,488.83
74.458,15,1.41,11,4.520402763,0,521.84
74.5,15.66,1.61,10,3.874630939,0,679.11
74.542,16.04,1.84,8,3.892084232,0,679.32
74.583,15.79,0.51,7,4.485496178,0,679.53
74.625,17.14,0.04,5,3.019419606,0,305.9
74.667,16.63,-0.19,8,3.735004599,0,382.84
74.708,15.97,1.11,9,3.682644722,0,141.91
74.75,14.74,1.89,7,4.276056667,0,13.02
74.792,12.6,1.76,9,4.101523742,0,0
74.833,11.1,2.01,4,2.827433388,0,0
74.875,11.04,1.96,3,2.792526803,0,0
74.917,10.4,1.69,3,3.019419606,0,0
74.958,8.7,2.87,2,2.181661565,0,0
75,7.14,3.08,2,5.375614096,0,0
75.042,6.57,2.53,3,5.846852994,0,0
75.083,5.6,1.68,0,5.724679947,0,0
75.125,5.66,2.63,4,3.735004599,0,0
75.167,6.17,3.01,0,4.939281783,0,0
75.208,6.7,2.66,3,5.550147021,0,0
75.25,6.76,2.72,2,3.892084232,0,0
75.292,7.33,3.15,3,1.919862177,0,43.93
75.333,8.7,3.16,1,1.93731547,0,114.94
75.375,11.96,2.66,2,1.727875959,0,211.87
75.417,14.1,2.79,4,2.024581932,0,529.86
75.458,15.66,2.61,5,1.972222055,0,647.82
75.5,16.3,2.63,6,2.094395102,0,636.78
75.542,17.99,-0.3,4,4.01425728,0,655.73
75.583,19.47,-0.99,5,2.914699851,0,599.82
75.625,19.93,-2.43,5,2.303834613,0,269.87
75.667,19.34,1.89,4,2.251474735,0,302.88
75.708,18.77,-0.7,3,4.555309348,0,135.98
75.75,17.28,2.8,6,4.520402763,0,23.01
75.792,13.17,3.3,1,2.722713633,0,0
75.833,12.14,4.06,4,5.724679947,0,0
75.875,11.7,3.52,1,0.034906585,0,0
75.917,11.57,2.75,4,5.689773362,0,0
75.958,10.46,3.64,2,5.270894341,0,0
76,9.21,4.26,0,5.393067389,0,0
76.042,8.06,3.78,1,2.897246558,0,0
76.083,10,3.81,0,0.034906585,0,0
76.125,10.07,2.89,3,5.515240436,0,0
76.167,10.53,2.59,1,5.567600314,0,0
76.208,10,2.93,2,1.989675347,0,0
76.25,10,2.93,2,2.024581932,0,1.98
76.292,10.38,3.08,0,2.321287905,0,76.01
76.333,13.75,4.19,0,0.34906585,0,225.94
76.375,17.4,3.96,3,1.8675023,0,402.83
76.417,19.1,2.82,4,1.884955592,0,572.74
76.458,20.86,2.75,5,1.954768762,0,670.72
76.5,22.93,3.81,4,2.21656815,0,689.14
76.542,23.96,3.96,2,2.338741198,0,689.35
76.583,24.4,4.34,4,3.94444411,0,645.73
76.625,24.47,4.3,5,5.113814708,0,241.86
76.667,25,4.01,5,5.846852994,0,366.91
76.708,24.67,4.26,2,0.087266463,0,187.93
76.75,22.2,5.79,3,5.916666164,0,11.97
76.792,22.01,3.19,4,6.178465552,0,0
76.833,20.46,3.68,6,6.195918845,0,0
76.875,19.27,4.29,7,6.195918845,0,0
76.917,18.3,4.2,2,5.707226654,0,0
76.958,18.24,4.15,4,4.939281783,0,0
77,17.8,3.75,4,5.235987756,0,0
77.042,17.54,3.73,4,5.707226654,0,0
77.083,15.27,3.7,2,5.794493117,0,0
77.125,12.99,4.81,5,5.323254219,0,0
77.167,14.54,5.1,0,5.794493117,0,0
77.208,15.53,3.6,4,5.602506899,0,0
77.25,15.13,3.93,4,5.672320069,0,1.05
77.292,16.23,4.02,3,5.864306287,0,61.95
77.333,17.46,4.13,4,5.951572749,0,271.96
77.375,19.6,4.27,4,6.178465552,0,446.87
77.417,21.36,4.18,3,6.16101226,0,590.76
77.458,23.43,5.14,2,1.884955592,0,691.75
77.5,24.6,4.2,4,2.583087293,0,694.17
77.542,26.17,3.07,3,1.343903524,0,694.38
77.583,26.76,2.96,5,2.111848395,0,660.72
77.625,27.14,4.16,4,1.343903524,0,240.93
77.667,26.63,4.05,4,1.954768762,0,379.81
77.708,25.77,6.35,3,3.595378259,0,198.97
77.75,23.04,8.22,3,5.288347634,0,13.02
77.792,20.59,8.12,7,5.864306287,0,0
77.833,16.57,8.54,7,5.480333851,0,0
77.875,15.33,7.65,4,5.724679947,0,0
77.917,13.17,8.11,5,5.497787144,0,0
77.958,12.07,7.13,6,5.410520681,0,0
78,11.04,6.99,4,5.619960191,0,0
78.042,10.53,6.5,5,5.532693729,0,0
78.083,9.93,6,3,5.480333851,0,0
78.125,9.34,6.3,4,5.410520681,0,0
78.167,9.03,5.88,4,5.515240436,0,0
78.208,9.8,5.87,3,5.427973974,0,0
78.25,8.37,5.33,2,5.497787144,0,1.98
78.292,9.28,6.02,2,0.767944871,0,69.04
78.333,12.6,7.07,4,5.689773362,0,192.93
78.375,15.91,6.75,4,5.864306287,0,452.8
78.417,18.57,8.04,2,0.017453293,0,587.74
78.458,20.73,6.84,4,2.164208272,0,687.8
78.5,21.76,8.87,8,1.919862177,0,699.2
78.542,22.4,10.24,8,1.954768762,0,699.41
78.583,23.9,10.78,8,1.972222055,0,658.75
78.625,23.9,9.9,10,2.234021443,0,261.85
78.667,23.83,10.06,8,2.35619449,0,344.83
78.708,23.04,11.23,3,2.792526803,0,126.91
78.75,20.77,11.2,4,2.129301687,0,21.97
78.792,18.3,12.25,2,5.270894341,0,0
78.833,18.17,12.24,3,5.550147021,0,0
78.875,17.07,12.03,4,5.654866776,0,0
78.917,15.84,11.04,4,5.602506899,0,0
78.958,13.9,10.88,4,5.358160804,0,0
79,14.1,10.85,4,5.602506899,0,0
79.042,15.46,10.67,5,5.619960191,0,0
79.083,14.4,11.36,6,5.358160804,0,0
79.125,14.4,11.24,6,5.445427266,0,0
79.167,14.14,10.21,6,5.689773362,0,0
79.208,12.33,9.29,6,5.427973974,0,0
79.25,13.17,10.25,5,5.532693729,0,0
79.292,12.33,10.31,4,5.410520681,0,26.96
79.333,13.5,11.36,6,5.689773362,0,137.96
79.375,15.26,12,4,0.104719755,0,327.86
79.417,17.53,12.14,5,2.024581932,0,601.8
79.458,20.2,11.82,9,1.919862177,0,611.79
79.5,21.7,10.69,9,2.21656815,0,611.79
79.542,21.7,10.46,10,2.07694181,0,626.79
79.583,21.7,8.7,12,2.094395102,0,479.88
79.625,21.76,8.99,10,1.972222055,0,242.9
79.667,22.07,11.26,8,2.199114858,0,197.93
79.708,21.1,12.06,7,2.111848395,0,99.02
79.75,20.97,12.05,6,2.460914245,0,16.97
79.792,19.74,11.95,4,2.181661565,0,0
79.833,17.73,11.93,4,2.268928028,0,0
79.875,17.2,13.17,3,1.518436449,0,0
79.917,17.2,13.17,4,2.042035225,0,0
79.958,17.2,13.17,7,2.565634,0,0
80,17.2,13.17,7,2.775073511,6,0
80.042,17.14,13,4,2.687807048,6,0
80.083,16.7,11.68,7,2.42600766,6,0
80.125,16.63,11.73,11,2.792526803,6,0
80.167,16.04,11.9,9,2.722713633,6,0
80.208,15.46,10.67,9,2.757620218,6,0
80.25,14.4,11.15,12,2.687807048,6,0
80.292,13.9,8.86,7,2.321287905,6,8.02
80.333,13.96,8.92,6,2.809980096,6,18.01
80.375,14.47,9.29,8,2.583087293,6,26.03
80.417,14.8,9.22,5,2.164208272,6,34.98
80.458,13.44,11.19,3,0.20943951,6,145.98
80.5,13.96,11.05,2,0.191986218,6,141.91
80.542,14.54,12.29,6,5.899212872,6,89.03
80.583,15.66,11.64,3,2.827433388,6,101.93
80.625,15.76,12.01,7,2.757620218,6,109.02
80.667,13.3,11.76,4,3.141592654,6,305.9
80.708,15,12.98,5,2.111848395,6,166.9
80.75,16.1,13.08,3,3.141592654,6,19.99
80.792,15.49,12.47,5,3.019419606,6,0
80.833,13.9,11.76,4,2.722713633,6,0
80.875,13.98,11.08,3,3.455751919,6,0
80.917,14.09,12.07,5,4.729842273,6,0
80.958,11.63,9.61,3,3.385938749,6,0
81,10.9,8.88,4,3.316125579,5,0
81.042,9.34,7.31,2,5.113814708,5,0
81.083,9.23,6.97,5,2.775073511,5,0
81.125,11.57,7.66,5,2.391101075,5,0
81.167,10.79,7.65,1,5.358160804,5,0
81.208,12.2,8.15,6,2.373647783,5,0
81.25,12.2,8.15,7,2.827433388,5,0
81.292,12.27,8.1,3,3.193952531,5,6.04
81.333,12.7,7.91,3,4.974188368,5,54.04
81.375,12.12,9.2,3,2.617993878,5,61.02
81.417,12.05,10.03,6,2.635447171,5,67.99
81.458,12.1,9.34,6,3.089232776,5,99.95
81.5,10.83,5.71,6,3.246312409,5,124.94
81.542,12.86,4.73,7,3.822271062,5,296.95
81.583,13.5,4.29,6,3.490658504,5,452.8
81.625,14.93,5.33,8,3.525565089,5,297.88
81.667,14.34,7.69,4,4.939281783,5,218.96
81.708,13.77,2.81,6,2.687807048,5,54.04
81.75,12.6,2.88,8,2.513274123,5,21.04
81.792,11.04,3.85,10,2.530727415,5,0
81.833,10.6,2.55,7,2.251474735,5,0
81.875,10.46,2.76,6,3.211405824,5,0
81.917,9.27,4.32,8,3.700098014,5,0
81.958,8.24,4.18,9,3.839724354,5,0
82,7.6,3.8,11,4.049163865,0,0
82.042,6.23,3.96,5,2.687807048,0,0
82.083,7.2,3.14,12,4.08407045,0,0
82.125,7.07,3.25,5,3.508111797,0,0
82.167,6.17,4.02,9,3.735004599,0,0
82.208,6.57,3.66,5,3.001966313,0,0
82.25,5.6,3.58,4,4.22369679,0,1.98
82.292,5.86,3.72,2,2.234021443,0,28.94
82.333,8.06,4.9,2,3.298672286,0,105.99
82.375,10.13,5.96,6,4.310963252,0,182.93
82.417,11.3,6.01,1,2.879793266,0,156.9
82.458,12.99,5.58,7,3.001966313,0,556.82
82.5,14.54,4.44,8,3.263765701,0,719.34
82.542,15.66,5.49,8,3.246312409,0,482.79
82.583,16.04,4.65,6,5.550147021,0,449.9
82.625,15.73,2.69,9,4.188790205,0,383.88
82.667,16.7,3.66,7,4.066617157,0,493.83
82.708,16.43,3.97,7,4.328416545,0,225.94
82.75,14.34,6.02,8,4.101523742,0,14.99
82.792,13.9,3.6,6,3.630284844,0,0
82.833,13.64,1.92,4,2.844886681,0,0
82.875,11.5,2.91,4,4.485496178,0,0
82.917,9.93,5.11,5,2.635447171,0,0
82.958,9.34,6.3,3,3.124139361,0,0
